state,year,covid_era,primary_analysis_window,has_waiver,exit_exam,af_grading,third_grade_retention,vam_eval,raw_intensity,policy_intensity,norm,svi_common_core,svi_highway,svi_opt_out,svi_testing,total_events,edu_events,highway_events,gdelt_edu_salience,gdelt_highway_salience,gdelt_edu_salience_std,svi_common_core_std,svi_testing_std,svi_opt_out_std,backlash_media,backlash_media_winsorized,gdelt_edu_salience_logged,backlash_mass,gov_party_rep,trifecta,election_year,gov_party_change,within_party_stability,raw_highway_intensity,highway_policy_intensity,highway_norm,gdelt_highway_salience_std,svi_highway_std,highway_backlash_media,highway_backlash_media_winsorized,gdelt_highway_salience_logged,highway_backlash_mass,backlash,highway_backlash,backlash_media_winsorized_dm,svi_common_core_std_dm,svi_testing_std_dm,svi_opt_out_std_dm,backlash_pca,highway_backlash_media_winsorized_dm,highway_backlash_mass_dm,academic_achievement_weight,academic_growth_weight,raw_labor,raw_comm,policy_community,policy_labor,policy_lag1,policy_comm_lag1,policy_labor_lag1,backlash_lag1,delta_policy,policy_x_waiver,backlash_x_waiver,backlash_x_rep
FL,2020,1,0,0,1,1,1,1,4,3.0049991103335105,2.417671307652325,3.165833333333333,0.0,0.0,13.333333333333332,718288,612,0,0.0008520259283184,0.0,-0.2548144140618468,-0.7152716119940917,0.309525058895214,-0.3551872802795315,-0.2548144140618468,-0.2548144140618468,0.6162801362979333,-0.2536446111261364,1,1,0,0.0,11.0,2182.0227284060807,1.3424212037725538,1.456050033632465,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.6975899478772385,-0.4624522842260823,-0.0666943115469282,-0.2666116180323084,-0.5171467540249559,-0.6484139339584198,-0.6975899478772385,0.0,-0.4624522842260823,33.3,33.3,0.33299999999999996,0.9989999999999999,3.020624318262341,1.923731776976949,3.0049991103335105,3.020624318262341,1.923731776976949,-0.2399875938043789,0.0,0.0,-0.0,-0.2399875938043789
FL,2021,1,0,0,1,1,1,1,4,3.0049991103335105,2.46465753186682,1.885,0.0,2.2616666666666667,14.56,655935,1274,0,0.0019422656208313,0.0,1.4382715323420194,-0.8235230095097635,0.4343785439467256,1.2590077451865769,1.4382715323420194,1.4382715323420194,1.0791799039063563,0.2899544265411796,1,1,1,0.0,12.0,2114.2514480601453,1.26758190299287,1.4469597272436725,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.0174626792993528,-0.4624522842260823,1.626391634856938,-0.3748630155479802,-0.3922932689734443,0.9657810915076884,0.0174626792993528,0.0,-0.4624522842260823,33.3,33.3,0.33299999999999996,0.9989999999999999,3.020624318262341,1.923731776976949,3.0049991103335105,3.020624318262341,1.923731776976949,-0.6975899478772385,0.0,0.0,-0.0,-0.6975899478772385
FL,2022,1,0,0,1,1,1,1,4,3.0049991103335105,2.507884858144155,1.788333333333333,0.72,0.4216666666666667,14.24,599289,664,0,0.0011079796225193,0.0,0.1426684565011185,-0.831692926303399,0.4018080695854616,-0.0542356653621214,0.1426684565011185,0.1426684565011185,0.7457299638958425,-0.1613735073600195,1,1,0,0.0,13.0,2669.935679750134,1.8812197026876007,1.4326095013036082,0.0,1.7136284627248042,0.0,0.0,0.0,1.7136284627248042,-0.6202547089239211,1.4885182898527023,0.3307885590160371,-0.3830329323416156,-0.4248637433347083,-0.3474623190410096,-0.6202547089239211,0.0,1.4885182898527023,33.3,33.3,0.33299999999999996,0.9989999999999999,3.020624318262341,1.923731776976949,3.0049991103335105,3.020624318262341,1.923731776976949,0.0174626792993528,0.0,0.0,0.0,0.0174626792993528
FL,2023,1,0,0,1,1,1,1,4,3.0049991103335105,2.547653998319304,1.3291666666666664,0.84,0.7858333333333334,13.44,751798,1176,0,0.0015642499714018,0.0,0.8512327481508536,-0.8705000310731682,0.320381883682302,0.2056770929756417,0.8512327481508536,0.8512327481508536,0.9416660270527626,-0.1148136848050748,1,1,0,0.0,14.0,2614.7690599971647,1.8202996311231192,1.4684983174143276,0.0,2.0387902250712684,0.0,0.0,0.0,2.0387902250712684,-0.5586951883572079,1.8136800521991665,1.039352850665772,-0.4218400371113848,-0.5062899292378679,-0.0875495607032465,-0.5586951883572079,0.0,1.8136800521991665,33.3,33.3,0.33299999999999996,0.9989999999999999,3.020624318262341,1.923731776976949,3.0049991103335105,3.020624318262341,1.923731776976949,-0.6202547089239211,0.0,0.0,-0.0,-0.6202547089239211
FL,2024,1,0,0,1,1,1,1,4,3.0049991103335105,2.58424160728044,1.2325,0.0,0.4408333333333333,13.76,611812,403,0,0.0006586990774943,0.0,-0.5550410306862006,-0.8786699478668037,0.3529523580435659,-0.0405560465022392,-0.5550410306862006,-0.5550410306862006,0.506033606867888,-0.188757878775159,1,1,0,0.0,15.0,2681.28506638466,1.8937527425781056,1.496642422511031,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.6638887755406326,-0.4624522842260823,-0.366920928171282,-0.4300099539050204,-0.473719454876604,-0.3337827001811275,-0.6638887755406326,0.0,-0.4624522842260823,33.3,33.3,0.33299999999999996,0.9989999999999999,3.020624318262341,1.923731776976949,3.0049991103335105,3.020624318262341,1.923731776976949,-0.5586951883572079,0.0,0.0,-0.0,-0.5586951883572079
GA,2010,0,1,0,1,0,0,0,1,-0.1168461914205193,-0.1168461914205193,0.6833333333333333,0.0,0.0,31.56,92605,80,0,0.0008638842395119,0.0,-0.2363990690990762,-0.9250835268927164,2.164684994388867,-0.3551872802795315,-0.2363990690990762,-0.2363990690990762,0.6226626110687665,0.2948047290722064,0,0,0,0.0,1.0,1325.1828949095805,0.6729282841456579,0.6729282841456579,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.6882119710833897,-0.1956992088196312,-0.2302633272274933,-0.752134747943739,0.4604650812823674,-0.4806502603463563,-0.6882119710833897,0.0,-0.1956992088196312,30.0,30.0,0.0,1.0,0.6543159383704048,-1.2694192921830503,,,,,,,,
GA,2011,0,1,0,1,0,0,0,1,-0.1168461914205193,-0.1168461914205193,2.9041666666666663,0.0,0.0,35.52,118141,72,0,0.0006094412608662,0.0,-0.6315358764126673,-0.737386731590657,2.5677446146095075,-0.3551872802795315,-0.6315358764126673,-0.6315358764126673,0.4758870758228188,0.4917235342464396,0,0,1,0.0,2.0,1316.0295800563244,0.6608348875978172,0.6729282841456579,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.3998852978677669,-0.1956992088196312,-0.6254001345410845,-0.5644379526416796,0.8635247015030079,-0.4806502603463563,-0.3998852978677669,0.0,-0.1956992088196312,30.0,30.0,0.0,1.0,0.6543159383704048,-1.2694192921830503,-0.1168461914205193,0.6543159383704048,-1.2694192921830503,-0.6882119710833897,0.0,-0.0,-0.0,-0.0
GA,2012,0,1,1,1,1,0,1,3,1.9118025787740285,-0.1168461914205193,17.766666666666666,0.0,0.0,26.22,196600,255,0,0.0012970498474059,0.0,0.4362847528414296,0.5187379754308163,1.6211652034852766,-0.3551872802795315,0.4362847528414296,0.4362847528414296,0.8316256245624407,0.5949052995455205,1,0,0,1.0,1.0,1313.0440193887512,0.6568903527872664,0.6719608124218306,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.3027537451648625,-0.1956992088196312,0.4424204947130124,0.6916867543797938,-0.083054709621223,-0.4806502603463563,0.3027537451648625,0.0,-0.1956992088196312,30.0,30.0,1.0,2.0,1.9565642449807716,0.785830990399031,-0.1168461914205193,0.6543159383704048,-1.2694192921830503,-0.3998852978677669,2.0286487701945477,-0.1168461914205193,-0.3998852978677669,-0.3998852978677669
GA,2013,0,1,1,1,1,0,1,3,1.9118025787740285,0.0454457101950444,22.82333333333333,0.0,0.0,23.76,246282,207,0,0.0008404999147318,0.0,-0.2727137179997492,0.946109140118582,1.370779681833061,-0.3551872802795315,-0.2727137179997492,-0.2727137179997492,0.6100372275081645,0.6539005138907039,1,0,0,0.0,2.0,1363.772821873792,0.723913451488002,0.6707551756510655,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.5719506443582831,-0.1956992088196312,-0.2665779761281663,1.1190579190675594,-0.3334402312734386,-0.4806502603463563,0.5719506443582831,0.0,-0.1956992088196312,30.0,30.0,1.0,2.0,1.9565642449807716,0.785830990399031,1.9118025787740285,1.9565642449807716,0.785830990399031,0.3027537451648625,0.0,1.9118025787740285,0.3027537451648625,0.3027537451648625
GA,2014,0,1,1,1,1,0,1,3,1.9118025787740285,0.1947542596813631,25.83,0.0,2.1266666666666665,28.02,311209,245,0,0.000787252296688,0.0,-0.3554045193057185,1.2002217245275235,1.804374121767386,1.1626556471300145,-0.3554045193057185,-0.3554045193057185,0.5806794107041875,1.3890838311416414,1,0,0,0.0,3.0,1362.3886400053275,0.722084664813662,0.6750078377180204,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.648475155168862,-0.1956992088196312,-0.3492687774341356,1.373170503476501,0.1001542086608864,1.0371926670631897,1.648475155168862,0.0,-0.1956992088196312,30.0,30.0,1.0,2.0,1.9565642449807716,0.785830990399031,1.9118025787740285,1.9565642449807716,0.785830990399031,0.5719506443582831,0.0,1.9118025787740285,0.5719506443582831,0.5719506443582831
GA,2015,0,1,1,1,1,0,1,3,1.9118025787740285,0.3321181252087763,19.919166666666666,0.0,2.9516666666666667,33.66,382415,410,0,0.0010721336767647,0.0,0.0870015537003669,0.7006594847235815,2.3784287323846605,1.7514740241423383,0.0870015537003669,0.0870015537003669,0.7285788381292947,1.6101874137501937,1,0,1,0.0,4.0,1378.1650823755908,0.7429285641830672,0.6787739838856718,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.7107613954996983,-0.1956992088196312,0.0931372955719497,0.8736082636725588,0.6742088192781608,1.6260110440755136,1.7107613954996983,0.0,-0.1956992088196312,30.0,30.0,1.0,2.0,1.9565642449807716,0.785830990399031,1.9118025787740285,1.9565642449807716,0.785830990399031,1.648475155168862,0.0,1.9118025787740285,1.648475155168862,1.648475155168862
GA,2016,0,1,1,0,1,0,1,2,0.8974781936767545,0.4584928814939966,14.0425,0.0,1.7966666666666666,28.38,424994,549,0,0.001291782942818,0.0,0.4281055219805139,0.2039848879242863,1.841015905423808,0.9271282963250852,0.4281055219805139,0.4281055219805139,0.829330092281587,0.9907096965577264,0,0,0,1.0,1.0,1486.4370468647696,0.8859779208995137,0.6839063503094633,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.7326988642345114,-0.1956992088196312,0.4342412638520967,0.3769336668732637,0.1367959923173083,0.8016653162582604,0.7326988642345114,0.0,-0.1956992088196312,30.0,30.0,1.0,1.0,0.6543159383704048,0.785830990399031,1.9118025787740285,1.9565642449807716,0.785830990399031,1.7107613954996983,-1.0143243850972739,1.9118025787740285,1.7107613954996983,0.0
GA,2017,0,1,1,0,1,0,1,2,0.8974781936767545,0.4936117064686172,9.566666666666666,0.0,0.0,25.74,383314,522,0,0.0013618078129157,0.0,0.5368505294091277,-0.1742963456844793,1.5723094919433809,-0.3551872802795315,0.5368505294091277,0.5368505294091277,0.8594273482140302,0.3476086219931233,0,0,0,0.0,2.0,1469.3891159826264,0.8634541257735764,0.7000720759566674,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.2778500501018362,-0.1956992088196312,0.5429862712807105,-0.0013475667355019,-0.1319104211631188,-0.4806502603463563,-0.2778500501018362,0.0,-0.1956992088196312,30.0,30.0,1.0,1.0,0.6543159383704048,0.785830990399031,0.8974781936767545,0.6543159383704048,0.785830990399031,0.7326988642345114,0.0,0.8974781936767545,0.7326988642345114,0.0
GA,2018,0,1,0,0,1,0,0,1,0.2706286369544198,0.5259210254452682,7.926666666666666,0.0,1.0083333333333333,26.16,369585,411,0,0.0011120581192418,0.0,0.1490021513122141,-0.3129032099075385,1.61505823954254,0.3644796249577533,0.1490021513122141,0.1490021513122141,0.7476628840458083,0.5555448848642516,0,0,0,0.0,3.0,1447.3796458710383,0.5311605290603413,0.7131426399420201,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.0299578133963027,-0.1956992088196312,0.1551378931837969,-0.1399544309585611,-0.0891616735639597,0.2390166448909285,-0.0299578133963027,0.0,-0.1956992088196312,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.8974781936767545,0.6543159383704048,0.785830990399031,-0.2778500501018362,-0.6268495567223347,0.0,-0.0,-0.0
GA,2019,0,1,0,0,1,0,0,1,0.2706286369544198,0.5054976343660004,7.106666666666666,0.0,0.0,27.78,353847,375,0,0.0010597800744389,0.0,0.0678170471841003,-0.3822066420190681,1.779946265996438,-0.3551872802795315,0.0678170471841003,0.0678170471841003,0.7225992171211462,0.3475174478992794,0,0,1,0.0,4.0,1462.9844678239997,0.5483928132637654,0.6985840710714858,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.3755451445933711,-0.1956992088196312,0.0739527890556831,-0.2092578630700907,0.0757263528899383,-0.4806502603463563,-0.3755451445933711,0.0,-0.1956992088196312,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.0299578133963027,0.0,0.0,-0.0,-0.0
GA,2020,1,0,0,0,1,0,0,1,0.2706286369544198,0.4867081145730739,4.475833333333333,0.0,0.0,23.94,398792,437,0,0.0010958093442195,0.0,0.1237686427310496,-0.6045551533768921,1.389100573661272,-0.3551872802795315,0.1237686427310496,0.1237686427310496,0.7399398005942096,0.1431193800016161,1,0,0,1.0,1.0,1483.075245102197,0.5705789032409015,0.6865687704468681,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.685987663141887,-0.1956992088196312,0.1299043846026324,-0.4316063744279148,-0.3151193394452276,-0.4806502603463563,-0.685987663141887,0.0,-0.1956992088196312,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.3755451445933711,0.0,0.0,-0.0,-0.3755451445933711
GA,2021,1,0,0,0,1,0,0,1,0.2706286369544198,0.4694217563635816,2.3916666666666666,1.0833333333333337,0.0,19.32,342444,324,0,0.000946140098819,0.0,-0.1086599669926834,-0.7807013766603632,0.9188643500705252,-0.3551872802795315,-0.1086599669926834,-0.1086599669926834,0.6658479743990836,-0.0723414356231231,1,0,0,0.0,2.0,1439.8279564694926,0.5228212568548852,0.677289581070391,0.0,2.6981460209404884,0.0,0.0,0.0,2.6981460209404884,-0.9833514433510024,2.7397889234748374,-0.1025242251211005,-0.6077525977113858,-0.7853555630359744,-0.4806502603463563,-0.9833514433510024,0.0,2.7397889234748374,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.685987663141887,0.0,0.0,-0.0,-0.685987663141887
GA,2022,1,0,0,0,1,0,0,1,0.2706286369544198,0.4535183068108487,2.9041666666666663,0.0,1.4116666666666668,27.48,290716,312,0,0.0010732123446937,0.0,0.0886766692955895,-0.737386731590657,1.7494114462827537,0.6523463870526675,0.0886766692955895,0.0886766692955895,0.7290992617309824,0.5547903672482546,1,0,0,0.0,3.0,1854.177843793248,0.980384633069164,0.6649321151331505,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.1928588731345939,-0.1956992088196312,0.0948124111671723,-0.5644379526416796,0.045191533176254,0.5268834069858427,-0.1928588731345939,0.0,-0.1956992088196312,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.9833514433510024,0.0,0.0,-0.0,-0.9833514433510024
GA,2023,1,0,0,0,1,0,0,1,0.2706286369544198,0.4388871332223344,2.9041666666666663,0.0,0.0,22.68,375014,319,0,0.00085063490963,0.0,-0.256974594257723,-0.737386731590657,1.2608543308637954,-0.3551872802795315,-0.256974594257723,-0.256974594257723,0.6155287746071243,0.0560934396645356,1,0,1,0.0,4.0,1803.624645100852,0.9245591267041768,0.6901683165680317,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.8341652023154766,-0.1956992088196312,-0.2508388523861402,-0.5644379526416796,-0.4433655822427043,-0.4806502603463563,-0.8341652023154766,0.0,-0.1956992088196312,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.1928588731345939,0.0,0.0,-0.0,-0.1928588731345939
GA,2024,1,0,0,0,1,0,0,1,0.2706286369544198,0.4254264535209012,2.494166666666666,0.0,0.8066666666666666,25.32,386578,356,0,0.0009209008272586,0.0,-0.1478552524605166,-0.7720384476464219,1.5295607443442223,0.2205462439102963,-0.1478552524605166,-0.1478552524605166,0.6527942568726514,0.3260228468693655,0,0,0,1.0,1.0,1801.1157035938986,0.9217885220008414,0.7089195813789233,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.4988263454405909,-0.1956992088196312,-0.1417195105889337,-0.5990896686974445,-0.1746591687622773,0.0950832638434715,-0.4988263454405909,0.0,-0.1956992088196312,30.0,30.0,0.0,0.3,0.44123255748439444,-0.39334175269677624,0.2706286369544198,0.44123255748439444,-0.39334175269677624,-0.8341652023154766,0.0,0.0,-0.0,-0.0
HI,2010,0,1,0,0,0,0,0,0,-1.131170576517793,-1.131170576517793,0.92,0.0,0.0,0.0,63038,120,0,0.0019036136933278,0.0,1.3782470847760355,-0.9050813168117464,-1.0475780394907792,-0.3551872802795315,1.3782470847760355,1.3782470847760355,1.0659560624002888,-0.7692822121940189,0,1,0,0.0,1.0,171.20795801362547,-0.8517080625640823,-0.8517080625640823,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-1.5350985490296436,-1.3351701734054169e-17,0.464294690467412,-1.7426855102727856,-0.2257993371864561,-0.0832672452340659,-1.5350985490296436,0.0,0.0,30.0,40.0,0.0,0.0,-0.6479323682399619,-1.2694192921830503,,,,,,,,
HI,2011,0,1,0,0,0,0,0,0,-1.131170576517793,-1.131170576517793,16.099999999999998,0.0,0.0,0.0,92375,185,0,0.0020027063599458,0.0,1.5321328792438444,0.3778773410577887,-1.0475780394907792,-0.3551872802795315,1.5321328792438444,1.5321328792438444,1.0995140019843923,-0.3416293262375073,0,1,0,0.0,2.0,167.58973452991617,-0.8564884740421864,-0.8517080625640824,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.4922159334099903,-1.3351701734054169e-17,0.6181804849352209,-0.4597268524032504,-0.2257993371864561,-0.0832672452340659,-0.4922159334099903,0.0,0.0,30.0,40.0,0.0,0.0,-0.6479323682399619,-1.2694192921830503,-1.131170576517793,-0.6479323682399619,-1.2694192921830503,-1.5350985490296436,0.0,-0.0,-0.0,-0.0
HI,2012,0,1,0,0,0,0,0,0,-1.131170576517793,-1.131170576517793,23.23,0.0,0.0,0.0,90619,168,0,0.0018539158454628,0.0,1.3010688932604209,0.9804791349056008,-1.0475780394907792,-0.3551872802795315,1.3010688932604209,1.3010688932604209,1.0486920320967383,-0.1407620616215699,0,1,0,0.0,3.0,169.62204561814832,-0.8538033764253573,-0.8520904954823307,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.0005536423156518,-1.3351701734054169e-17,0.3871164989517973,0.1428749414445617,-0.2257993371864561,-0.0832672452340659,-0.0005536423156518,0.0,0.0,30.0,40.0,0.0,0.0,-0.6479323682399619,-1.2694192921830503,-1.131170576517793,-0.6479323682399619,-1.2694192921830503,-0.4922159334099903,0.0,-0.0,-0.0,-0.0
HI,2013,0,1,1,0,0,0,1,1,-0.1168461914205193,-1.131170576517793,41.975,0.0,0.0,0.0,101254,189,0,0.0018665929247239,0.0,1.3207557427539736,2.5647386896990425,-1.0475780394907792,-0.3551872802795315,1.3207557427539736,1.3207557427539736,1.0531241903269843,0.3873244566429106,0,1,1,0.0,4.0,175.2774477354443,-0.8463314363098449,-0.852227525957773,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.2882723313113589,-1.3351701734054169e-17,0.40680334844535,1.7271344962380035,-0.2257993371864561,-0.0832672452340659,1.2882723313113589,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-1.131170576517793,-0.6479323682399619,-1.2694192921830503,-0.0005536423156518,1.0143243850972739,-1.131170576517793,-0.0005536423156518,-0.0
HI,2014,0,1,1,0,0,0,1,1,-0.1168461914205193,-1.0500246257100112,42.205,0.0,0.0,0.0,146971,225,0,0.0015309142619972,0.0,0.7994641127819746,2.58417745724252,-1.0475780394907792,-0.3551872802795315,0.7994641127819746,0.7994641127819746,0.9285806058399676,0.3938040458240697,0,1,0,0.0,5.0,176.33698895157875,-0.8449315661763558,-0.8517558387859387,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,1.30722123412223,-1.3351701734054169e-17,-0.1144882815266489,1.7465732637814808,-0.2257993371864561,-0.0832672452340659,1.30722123412223,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-0.1168461914205193,-0.6479323682399619,0.785830990399031,1.2882723313113589,0.0,-0.1168461914205193,1.2882723313113589,0.0
HI,2015,0,1,1,0,0,0,1,1,-0.1168461914205193,-0.975370350966852,37.03,0.0,0.0,0.0,177590,258,0,0.0014527845036319,0.0,0.6781326323812443,2.146805187514269,-1.0475780394907792,-0.3551872802795315,0.6781326323812443,0.6781326323812443,0.8972239112876506,0.2480132892479862,0,1,0,0.0,6.0,178.6998352095095,-0.8418097641585247,-0.8512098969771722,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.9521070697321576,-1.3351701734054169e-17,-0.2358197619273792,1.30920099405323,-0.2257993371864561,-0.0832672452340659,0.9521070697321576,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-0.1168461914205193,-0.6479323682399619,0.785830990399031,1.30722123412223,0.0,-0.1168461914205193,1.30722123412223,0.0
HI,2016,0,1,1,0,0,0,1,1,-0.1168461914205193,-0.9066884182031452,32.372499999999995,0.0,0.0,0.0,218367,231,0,0.0010578521479893,0.0,0.0648230769591452,1.7531701447588437,-1.0475780394907792,-0.3551872802795315,0.0648230769591452,0.0648230769591452,0.7216627922603055,0.1168016083295109,0,1,0,0.0,7.0,189.50878842772,-0.827528931516962,-0.8504578863516804,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.6355346804920851,-1.3351701734054169e-17,-0.8491293173494783,0.9155659512978046,-0.2257993371864561,-0.0832672452340659,0.6355346804920851,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-0.1168461914205193,-0.6479323682399619,0.785830990399031,0.9521070697321576,0.0,-0.1168461914205193,0.9521070697321576,0.0
HI,2017,0,1,1,0,0,0,1,1,-0.1168461914205193,-0.8435010400605353,26.0475,0.0,0.0,5.583333333333334,194173,246,0,0.0012669114655487,0.0,0.3894814020552733,1.218604037313204,-0.4792911170416445,-0.3551872802795315,0.3894814020552733,0.3894814020552733,0.8184183171892317,0.1280418799973427,0,1,1,0.0,8.0,191.09246741371763,-0.8254365684453107,-0.848623569964903,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.3865259803258064,-1.3351701734054169e-17,-0.5244709922533501,0.380999843852165,0.3424875852626785,-0.0832672452340659,0.3865259803258064,0.0,0.0,30.0,40.0,1.0,0.0,-0.6479323682399619,0.785830990399031,-0.1168461914205193,-0.6479323682399619,0.785830990399031,0.6355346804920851,0.0,-0.1168461914205193,0.6355346804920851,0.0
HI,2018,0,1,0,0,0,0,0,0,-0.640828187505277,-0.785368652169334,23.2875,0.0,0.0,15.298333333333334,181253,253,0,0.001395838965424,0.0,0.5896991520077264,0.9853388267914704,0.5095281280198499,-0.3551872802795315,0.5896991520077264,0.5896991520077264,0.8737334682382742,0.3798932248439295,0,1,0,0.0,9.0,192.46279721319613,-0.8546344420660941,-0.8467686098433356,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.5224204325414079,-1.3351701734054169e-17,-0.3242532423008971,0.1477346333304313,1.331306830324173,-0.0832672452340659,0.5224204325414079,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.1168461914205193,-0.6479323682399619,0.785830990399031,0.3865259803258064,-0.5239819960847577,-0.0,0.0,0.0
HI,2019,0,1,0,0,0,0,0,0,-0.640828187505277,-0.7738054149962095,22.0225,0.0,0.0,5.025,161523,212,0,0.0013125065780105,0.0,0.4602882573403211,0.8784256053023425,-0.536119809286558,-0.3551872802795315,0.4602882573403211,0.4602882573403211,0.8383320349455053,-0.0042938280879156,0,1,0,0.0,10.0,194.4549797557999,-0.8524344902907562,-0.8473978764211563,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,0.0905468774907786,-1.3351701734054169e-17,-0.4536641369683024,0.0408214118413033,0.285658893017765,-0.0832672452340659,0.0905468774907786,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.640828187505277,-0.6658025329782438,-0.39334175269677624,0.5224204325414079,0.0,-0.0,0.0,0.0
HI,2020,1,0,0,0,0,0,0,0,-0.640828187505277,-0.7631672367969349,15.64,0.0,0.0,3.908333333333333,113179,203,0,0.0017936189575804,0.0,1.2074309398941447,0.3389998059708333,-0.649777193776385,-0.3551872802795315,1.2074309398941447,1.2074309398941447,1.027337872715604,-0.2219882226950277,0,1,0,0.0,11.0,189.57178146555395,-0.8578269683986672,-0.8478008055307242,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.3903906476066196,-1.3351701734054169e-17,0.2934785455855212,-0.4986043874902058,0.172001508527938,-0.0832672452340659,-0.3903906476066196,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.640828187505277,-0.6658025329782438,-0.39334175269677624,0.0905468774907786,0.0,-0.0,0.0,0.0
HI,2021,1,0,0,0,0,0,0,0,-0.640828187505277,-0.7533801128536023,4.025,0.0,1.75,0.0,89544,175,0,0.0019543464665415,0.0,1.457032461918491,-0.642657954974796,-1.0475780394907792,0.8938213982314587,1.457032461918491,1.457032461918491,1.0832774644832988,-0.2654715320780388,0,1,1,0.0,12.0,193.80836033734963,-0.8531485471139468,-0.8486028985601597,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.7246963307922178,-1.3351701734054169e-17,0.5430800676098674,-1.4802621484358351,-0.2257993371864561,1.1657414332769245,-0.7246963307922178,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.640828187505277,-0.6658025329782438,-0.39334175269677624,-0.3903906476066196,0.0,-0.0,-0.0,-0.0
HI,2022,1,0,0,0,0,0,0,0,-0.640828187505277,-0.7443759588257363,12.0175,0.0,0.0,3.461666666666667,77474,100,0,0.0012907556083331,0.0,0.4265101245733367,0.0328392171610577,-0.6952401475723158,-0.3551872802795315,0.4265101245733367,0.4265101245733367,0.8288817231121228,-0.3391960702302632,0,1,0,0.0,13.0,237.27323597791383,-0.805150621077851,-0.8489665504444627,0.0,-0.2373421113539804,0.0,0.0,0.0,-0.2373421113539804,-0.6498157944883176,-1.3351701734054169e-17,-0.4874422697352868,-0.8047649762999813,0.1265385547320072,-0.0832672452340659,-0.6498157944883176,0.0,0.0,30.0,40.0,0.0,0.0,-0.6658025329782438,-0.39334175269677624,-0.640828187505277,-0.6658025329782438,-0.39334175269677624,-0.7246963307922178,0.0,-0.0,-0.0,-0.0
